gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.305397 18.464417 47.743109 -94.718208 31.166025 -22.09952
1 13.03577 20.949977 48.2974 -80.868735 34.671136 -21.883166
2 19.224789 20.689314 48.2974 -69.799683 33.645165 -21.572909
3 27.717469 19.514156 50.248499 -55.891257 31.756978 -20.079028
4 38.137659 13.603917 50.248499 -38.84019 22.144122 -18.993617
5 39.396129 14.799739 54.376908 -36.674388 23.851748 -13.167986
6 42.948101 12.740473 55.440453 -30.636256 20.88711 -9.599142
7 45.175871 10.69927 56.8589 -26.728189 17.212886 -7.922051
8 46.320058 11.160092 56.8589 -25.092894 18.133799 -7.922051
9 47.961763 10.129799 58.379818 -22.402009 16.468774 -4.578212
10 50.889858 4.551251 59.926288 -17.64095 7.581045 -0.798115
11 49.164684 11.538663 59.926288 -20.517457 18.699386 -0.798115
12 52.188444 8.55427 60.073423 -15.598211 14.393977 0.005888
13 53.207945 5.204526 60.073423 -13.946442 9.384553 0.005888
14 54.548482 3.651875 60.073423 -11.3729 6.633123 0.005888
15 53.935707 5.665396 60.073423 -12.417937 9.793604 0.005888
16 53.213457 10.378489 60.073423 -13.427337 17.15423 0.005888
17 52.018914 13.000666 60.656855 -15.386554 21.475295 0.005888
18 54.465157 8.079137 60.97364 -11.121302 13.662493 1.279014
19 56.507655 4.354641 61.169321 -7.769978 8.163835 1.761879
20 56.628427 4.445581 61.172777 -7.459649 8.218835 1.761879
