gen mean_fit std_fit max_fit
2 62.59945 25.217705 88.223536
3 79.947313 10.152908 88.223536
4 83.212278 7.52759 88.223536
5 83.079534 8.235756 88.223536
6 86.888378 1.922582 88.223536
7 88.110127 0.978848 88.223536
8 88.083006 1.018267 88.223536
9 88.212455 0.069577 88.223536
10 88.208851 0.080015 88.223536
11 88.198004 0.104542 88.223536
12 88.132289 0.97609 88.223536
