gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 13.31629 32.313833 90.761645 -76.72 41.291665 64
1 15.238108 35.311132 91.490612 -71.5 50.926908 70
2 28.733177 40.575639 92.796054 -52.4 60.030659 78
3 33.110977 40.749671 92.796054 -47.3 59.722944 78
4 43.720362 38.762042 92.796054 -30.36 63.243896 78
5 45.946764 34.03366 92.24704 -32.72 53.199639 78
6 68.047834 27.57962 92.690612 -2.82 45.126573 82
7 73.75862 21.785838 92.690612 3.92 38.683247 82
8 75.628988 22.244171 92.690612 9.44 38.615106 82
9 80.576144 17.046414 92.33704 17.44 32.978878 80
10 82.802189 14.531675 92.33704 24.1 30.205132 80
11 81.173865 17.199956 92.24704 26.36 38.724029 78
12 76.498378 22.170827 93.202788 19.16 46.728304 82
13 82.567895 16.585003 92.553263 36.62 40.766354 80
14 81.518002 20.787678 92.690612 36.74 43.693162 82
15 85.852947 12.328564 92.690612 43.12 35.910244 82
16 86.684127 12.615915 92.690612 49.84 33.622231 82
17 82.882178 16.934044 92.575982 38.66 42.365132 82
18 83.937251 16.020199 92.553263 40.12 39.172255 82
19 84.978805 13.776156 92.690612 39.82 35.926698 82
20 84.491121 14.664946 92.553263 42.94 38.025733 80
