gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.380525 16.680917 47.629888 -92.25136 28.089081 -22.382572
1 18.712991 19.679064 48.702345 -71.705293 33.012502 -20.744137
2 26.415888 20.617704 61.100968 -58.715294 34.292674 1.597334
3 32.142944 18.917226 61.100968 -48.811259 30.721218 1.597334
4 34.84065 19.484553 61.100968 -44.442317 32.238874 1.597334
5 37.045423 17.729509 61.100968 -40.868598 29.763631 1.597334
6 38.133695 17.731559 61.100968 -38.739943 29.119704 1.597334
7 40.793681 17.708279 61.100968 -34.305535 29.056573 1.597334
8 43.13511 18.213811 61.740056 -30.300402 29.929702 1.597334
9 44.418207 18.833278 62.90503 -28.176684 31.269808 4.238312
10 45.001804 20.531021 62.90503 -27.577237 33.954206 4.238312
11 45.082886 20.160032 62.90503 -27.221203 33.138097 4.238312
12 48.960199 17.870111 62.90503 -20.871895 29.516485 4.238312
13 46.73769 21.628974 62.90503 -24.334875 35.898328 4.238312
14 47.615613 18.767039 62.90503 -23.099498 30.897339 4.238312
15 47.272405 19.377212 62.90503 -23.660161 31.774646 4.238312
16 46.05158 20.145189 62.90503 -25.617227 33.371769 4.238312
17 47.401743 20.537415 62.90503 -23.47897 34.372143 4.238312
18 43.293052 24.064928 62.90503 -30.02313 39.809584 4.238312
19 48.429107 19.065313 62.90503 -21.88195 31.865713 4.238312
20 46.248585 22.488796 62.90503 -25.536935 38.053284 4.238312
21 47.083262 20.002594 62.90503 -23.987528 33.459185 4.238312
22 49.663555 17.276688 63.060556 -19.75031 28.94646 4.865445
23 49.376733 18.028847 63.060556 -20.212858 30.268351 4.865445
24 47.436142 20.503442 65.858262 -23.406996 34.587566 10.826353
25 48.854839 19.12101 65.858262 -21.130648 32.172954 10.826353
26 45.829722 22.687996 65.858262 -26.230381 38.090488 10.826353
27 47.071848 21.173682 65.858262 -23.991607 35.412792 10.826353
28 54.015234 14.670057 65.858262 -12.028646 24.583416 10.826353
29 53.298438 15.830815 66.913923 -13.462489 27.196039 13.582957
30 47.723259 20.30952 66.913923 -22.7118 34.287287 13.582957
