gen mean_fit std_fit max_fit
2 39.265485 32.946473 86.916168
3 58.549382 24.635125 89.723414
4 62.987791 24.20144 89.783414
5 63.323532 24.674614 89.783414
6 64.737226 27.082975 89.783414
7 67.65345 25.080276 89.783414
8 76.29922 19.119024 89.783414
9 83.945815 11.058485 89.843414
10 85.710262 8.821529 89.843414
11 87.928725 5.312007 89.908142
12 88.969222 3.12682 89.908142
13 89.10075 1.584147 89.908142
14 88.310511 4.863115 90.383414
15 87.755568 7.091462 90.743414
16 86.916196 10.352174 91.703414
17 85.200169 16.677579 91.763414
18 89.81053 8.560418 92.063414
19 90.36383 3.96038 92.123414
20 90.491212 4.372993 92.123414
