gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.770118 28.31116 92.394865 -42.034 45.388951 82.0
1 7.540028 23.982895 93.424202 -33.07 36.89537 85.6
2 4.448913 16.220784 92.799467 -36.77 33.328131 86.8
3 5.742881 17.979513 92.799467 -29.982 35.313296 86.8
4 16.322915 27.397261 92.987755 -17.968 45.849141 89.2
5 32.287884 38.483348 92.987755 2.96 52.057991 89.2
6 55.085952 40.699341 92.987755 19.192 56.021881 89.2
7 64.378432 39.350141 93.798736 37.436 57.440685 93.4
8 69.530928 37.445759 93.286039 47.094 56.125156 92.8
9 75.330786 34.501116 93.286039 59.818 48.659742 92.8
10 84.234288 25.283814 93.286039 74.346 26.680807 92.8
11 87.184333 21.16626 93.286039 77.474 22.301205 92.8
12 85.864306 22.957498 93.945064 76.106 24.658572 92.8
13 87.330674 20.029921 93.945064 77.202 22.559672 92.8
14 92.222317 4.819375 93.945064 82.4 7.509674 92.8
15 92.762547 0.165502 93.270571 82.822 1.670663 88.6
16 92.843163 0.246378 93.361921 83.632 2.386582 88.0
17 92.843116 0.219354 94.051733 83.614 2.037696 93.4
18 92.847598 0.20339 93.871733 83.608 1.908491 91.6
19 92.993931 0.229367 93.871733 85.018 1.968978 91.6
20 93.041607 0.233638 93.871733 85.318 1.764561 91.6
