gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 13.915742 31.402982 92.394865 -36.178 47.117198 82.0
1 33.282939 40.267902 92.852751 -13.87 53.199251 84.4
2 32.83626 41.26084 94.175214 -14.91 57.614286 93.4
3 53.500576 42.233326 94.175214 10.158 64.166516 93.4
4 67.279207 36.729875 94.175214 23.268 63.445228 93.4
5 80.19402 25.286677 93.724826 35.966 43.973056 88.0
6 78.288881 28.565113 94.175214 34.392 48.379896 93.4
7 81.465179 23.660718 93.071732 38.882 38.030547 83.8
8 86.136012 17.440736 93.371732 51.268 35.464599 86.8
9 88.661544 13.381584 94.175214 61.458 32.537748 93.4
10 87.691906 18.585997 94.175214 69.756 33.058113 93.4
11 92.538934 0.79313 94.678596 81.838 6.774877 97.6
12 91.663677 7.247207 94.558596 79.964 9.931944 96.4
13 92.336769 0.904423 93.743558 79.99 8.055824 89.8
14 92.44969 0.625167 93.743558 81.526 5.398863 91.0
15 91.24918 10.533007 93.743558 80.776 15.836673 89.8
16 92.755001 0.601291 93.743558 83.65 4.138152 89.8
17 92.992733 0.734503 93.743558 84.742 5.384147 89.8
18 93.088306 0.790352 93.743558 84.946 6.350424 89.8
19 93.517217 0.483871 93.743558 87.964 3.984307 89.8
20 93.743558 0.0 93.743558 89.8 0.0 89.8
