gen mean_fit std_fit max_fit
2 10.996452 28.80593 92.394865
3 12.678102 29.62949 92.394865
4 13.115393 29.419633 92.394865
5 17.638008 32.80361 92.394865
6 22.295934 35.897905 92.394865
7 27.107386 38.085309 92.583428
8 33.630854 39.810483 92.785448
9 38.930766 41.274718 92.785448
10 41.249856 40.665236 92.785448
11 45.067864 41.085671 92.785448
12 52.719165 40.311834 92.785448
13 56.861223 39.66439 92.785448
14 62.425985 37.63108 93.199361
15 66.847598 34.968141 93.199361
16 73.005005 31.022201 93.199361
17 74.184006 31.610373 93.199361
18 82.224963 22.908639 93.199361
19 87.709303 15.916169 93.222547
20 89.407335 14.338662 93.222547
