gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.908382 16.80094 47.89134 -93.007613 28.79153 -21.946819
1 17.377714 20.123183 55.167973 -73.552852 33.807435 -9.069304
2 29.180517 20.188067 55.167973 -54.082473 33.849897 -9.069304
3 31.5688 20.832657 59.189302 -49.674718 34.958285 -2.531923
4 37.683151 18.572949 59.189302 -39.099307 31.06996 -2.531923
5 38.34503 18.473996 59.553697 -37.912118 30.552545 -1.452452
6 39.925528 18.114171 59.696013 -35.37854 29.946282 -1.265144
7 42.093058 18.756478 59.696013 -31.83326 31.421445 -1.265144
8 45.959753 17.443802 59.696013 -25.181289 29.552967 -1.265144
9 42.403379 22.137021 60.237256 -30.972611 37.133301 0.158367
10 47.722026 18.035419 63.247457 -21.818309 29.830439 5.207608
11 50.057605 16.25381 63.297821 -17.90561 27.226867 5.462392
12 50.938874 17.86256 63.297821 -16.175594 30.158514 5.462392
13 47.342365 22.800288 63.297821 -22.495927 39.184538 5.462392
14 56.465974 8.062144 63.297821 -7.045052 14.723417 5.462392
15 56.516994 6.558221 63.297821 -6.975967 11.777887 5.462392
16 56.876997 6.713361 63.297821 -6.253868 12.083464 5.462392
17 54.594112 11.948347 63.353811 -10.192591 20.54452 5.462392
18 55.67122 12.622431 63.606259 -8.252109 21.777196 5.900119
19 56.066688 12.68504 63.606259 -7.416915 21.631541 5.900119
20 55.830298 12.708541 63.606259 -7.741548 21.951633 5.900119
21 54.189237 13.098178 63.606259 -10.865372 22.758541 5.900119
22 57.729509 7.309519 63.606259 -4.543674 12.809052 5.900119
23 57.410237 8.779105 63.606259 -5.267619 15.236962 5.900119
24 55.662181 14.240937 63.606259 -8.037149 24.251758 5.900119
25 57.467065 11.387312 63.606259 -5.019322 19.705897 5.900119
26 58.191502 6.961244 63.606259 -3.915799 12.652773 5.900119
27 55.85235 13.689348 63.606259 -7.999273 23.829615 5.900119
28 57.880218 10.952003 63.621422 -4.283307 18.901339 5.938026
29 57.455201 6.370205 63.621422 -5.235601 11.525091 5.938026
30 56.393536 7.81194 63.621422 -7.064171 13.775452 5.938026
