gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.519322 24.975511 97.229516 -85.9 31.052697 28
1 15.169429 30.71219 133.64704 -73.88 38.303859 74
2 25.737168 34.693312 138.696695 -60.74 43.250577 80
3 28.913085 36.644706 135.24704 -56.72 45.718723 76
4 41.603143 34.063877 136.850924 -40.84 42.475574 78
5 45.918579 33.93932 130.490612 -35.48 42.335441 70
6 57.207864 40.219374 130.969562 -21.38 50.125199 70
7 57.941701 47.485461 135.24704 -20.52 59.190959 76
8 81.974153 45.348285 130.490612 9.38 56.544987 70
9 122.08503 24.604476 130.490612 59.44 30.857194 70
10 128.226834 12.752328 130.490612 67.16 16.00295 70
11 130.03294 3.988545 130.490612 69.42 5.030268 70
12 130.490612 0.0 130.490612 70.0 0.0 70
13 130.490612 0.0 130.490612 70.0 0.0 70
14 130.490612 0.0 130.490612 70.0 0.0 70
15 130.490612 0.0 130.490612 70.0 0.0 70
16 130.490612 0.0 130.490612 70.0 0.0 70
17 130.490612 0.0 130.490612 70.0 0.0 70
18 130.490612 0.0 130.490612 70.0 0.0 70
19 130.490612 0.0 130.490612 70.0 0.0 70
20 130.490612 0.0 130.490612 70.0 0.0 70
