gen mean_fit std_fit max_fit
2 5.933439 19.021446 58.683229
3 12.342376 21.510342 63.913561
4 19.370071 22.69238 64.753561
5 24.99186 21.999099 65.959361
6 33.752279 18.913037 65.959361
7 38.330622 17.190263 65.959361
8 42.735918 13.358669 65.959361
9 42.093611 16.272584 70.563798
10 41.674934 17.686136 73.965069
11 42.164762 17.751414 73.965069
12 43.174976 17.499141 73.965069
13 41.79756 19.794265 73.965069
14 43.593974 20.284812 75.366659
15 44.623233 20.345721 75.705869
