gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.093105 26.84297 87.165869 -85.924 36.456404 29.8
1 8.588723 26.658865 87.295207 -82.134 36.159547 34.0
2 5.589915 23.090489 87.256175 -86.316 30.653067 30.4
3 17.755874 29.554765 90.919688 -71.1 40.58819 66.4
4 22.970608 30.96662 90.919688 -61.688 48.86947 66.4
5 24.103171 32.444164 89.966611 -61.734 47.231786 55.6
6 41.707942 33.483568 89.810703 -38.342 50.38088 56.8
7 50.710357 37.86438 90.139361 -22.46 57.204891 56.2
8 61.37622 33.125138 90.079361 -6.472 53.426859 55.6
9 65.085677 34.175646 90.086611 2.224 54.948174 56.2
10 73.826491 28.866668 89.959361 16.718 47.643023 54.4
11 85.091695 16.720371 89.966611 38.4 29.087317 55.0
12 85.95574 14.555341 90.533548 43.0 26.919034 65.2
13 85.584928 16.150378 90.533548 44.6 29.009323 65.2
14 87.294382 12.244594 90.386611 47.38 22.744327 61.6
15 87.217332 13.184438 90.386611 47.47 23.227886 61.6
16 86.09933 15.314391 90.386611 46.364 27.873104 61.6
17 88.911562 7.715711 90.386611 51.97 14.305031 63.4
18 87.078813 13.062298 90.386611 48.28 24.58201 61.6
19 87.526592 12.788733 90.386611 51.378 23.856905 63.4
20 86.761891 13.939898 90.386611 48.632 27.337896 61.0
