gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.48251 1.015645 -0.986452 -96.6 10.121265 -50.0
1 -5.556382 0.79114 -1.743003 -97.8 7.691554 -60.0
2 -5.635429 0.691092 -0.921578 -98.7 7.022108 -50.0
3 -5.662823 0.487675 -2.7301 -99.2 4.621688 -70.0
4 -5.545705 0.703878 -2.7301 -98.5 6.538348 -70.0
5 -5.380362 0.714055 -1.669881 -98.5 6.689544 -60.0
6 -5.008877 1.072286 2.150675 -96.4 11.271202 -20.0
7 -5.102323 1.018735 2.150675 -97.6 10.209799 -20.0
8 -4.987507 0.660024 -2.7301 -98.5 6.538348 -70.0
9 -5.050485 0.743609 -2.7301 -98.1 7.168682 -70.0
10 -4.819487 0.868333 -2.7301 -96.4 9.748846 -70.0
11 -4.637628 0.917246 -2.7301 -94.7 11.265434 -70.0
12 -4.431813 1.044778 -2.7301 -92.0 12.961481 -70.0
13 -4.056251 1.187438 -2.7301 -87.1 14.852273 -70.0
14 -3.447837 1.161885 -2.7301 -78.5 13.44433 -70.0
15 -2.982429 0.811586 -2.7301 -72.5 8.046738 -70.0
16 -2.892367 0.621093 -2.7301 -71.6 6.118823 -70.0
17 -2.851647 0.54124 -2.7301 -71.2 5.344156 -70.0
18 -2.800927 0.410274 -2.7301 -70.7 4.06325 -70.0
19 -2.801233 0.413502 -2.7301 -70.7 4.06325 -70.0
20 -2.80105 0.410871 -2.7301 -70.7 4.06325 -70.0
