gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.580492 18.368603 51.614454 -90.339011 31.015423 -16.699438
1 13.299626 19.455701 51.614454 -80.083973 32.3006 -16.699438
2 19.365614 19.657987 52.722825 -69.901976 32.267846 -15.692939
3 26.125696 18.537239 52.722825 -58.895941 30.4237 -15.692939
4 31.357782 15.947355 52.722825 -50.498507 26.385556 -15.692939
5 34.067533 15.332285 52.722825 -46.168542 25.667708 -15.692939
6 36.723922 14.270704 52.722825 -41.736845 23.744743 -15.692939
7 37.663194 14.202645 52.722825 -40.147797 23.525972 -15.692939
8 39.419607 13.906333 52.722825 -37.339993 23.378764 -15.692939
9 39.9974 14.681516 57.151088 -36.188143 24.124682 -5.676004
10 41.077162 15.073943 57.151088 -34.535397 25.337452 -5.676004
11 43.738584 11.642914 57.151088 -29.845841 19.029956 -5.676004
12 43.385372 12.867998 57.151088 -30.62805 21.447279 -5.676004
13 45.508605 11.282345 57.151088 -26.968653 18.790227 -5.676004
14 46.49187 9.219953 57.151088 -25.330213 15.014349 -5.676004
15 45.169519 12.200035 57.151088 -27.64184 20.04492 -5.676004
16 45.761372 11.435648 58.821607 -26.576943 18.447462 -3.700816
17 45.40273 11.158772 58.821607 -27.414949 18.407525 -3.700816
18 44.664121 13.221671 58.821607 -28.528409 21.678421 -3.700816
19 45.314419 13.434243 58.821607 -27.571107 22.555663 -3.700816
20 45.519705 12.905039 58.821607 -27.26218 21.428413 -3.700816
