gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.213721 26.395643 85.573573 -86.476 30.123729 12.4
1 9.376602 25.87053 86.132828 -84.246 29.748665 15.4
2 17.214508 32.530839 89.654024 -75.018 38.74713 50.2
3 24.70327 34.048069 86.312828 -66.862 39.257954 17.2
4 42.296554 33.93609 89.428142 -45.772 40.28285 47.8
5 36.22 36.356148 89.428142 -51.25 46.061067 47.8
6 56.158124 30.803939 89.428142 -24.798 42.807425 47.8
7 52.777279 30.727197 89.428142 -30.56 40.96417 47.8
8 61.534245 24.583366 89.132892 -18.388 36.371008 44.8
9 59.215242 28.703264 89.181683 -20.618 40.874991 44.8
10 63.590447 29.199928 89.186695 -12.204 43.156191 44.8
11 72.748782 22.912464 89.186695 2.064 38.145174 44.8
12 79.91488 16.653767 89.428142 17.084 32.350656 47.8
13 80.478778 18.270617 89.308142 21.306 33.078095 46.6
14 86.533499 11.086698 89.541683 35.998 20.654249 48.4
15 85.11308 14.604916 89.541683 35.174 26.311255 48.4
16 85.271637 14.540128 89.606695 34.538 26.229444 49.0
17 87.912437 6.721487 89.606695 41.246 14.667702 49.0
18 88.409409 5.99402 89.546695 42.874 12.672195 48.4
19 89.176699 0.318529 89.306695 44.794 2.998193 46.0
20 89.296744 0.037934 89.306695 45.904 0.367129 46.0
