gen mean_fit std_fit max_fit
2 21.819991 36.516458 89.719688
3 36.324223 40.225133 89.719688
4 50.336967 38.299939 89.719688
5 57.972411 36.336602 89.839688
6 67.499449 30.516283 89.839688
7 72.692997 29.720058 89.839688
8 75.918156 26.998725 89.839688
9 80.050457 23.063976 89.839688
10 80.746899 23.063202 89.839688
11 79.021015 24.737715 89.839688
12 77.559103 26.986281 89.839688
13 80.640436 23.117358 89.839688
14 80.064592 25.255208 89.839688
15 76.49796 29.8954 89.839688
