gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 15.239525 32.929113 92.394865 -36.974 44.853358 82.0
1 24.313856 39.220667 93.366677 -17.49 51.672735 90.4
2 18.156081 33.292891 92.603536 -13.696 44.259367 80.8
3 25.769147 37.646524 92.570928 -6.85 45.806151 79.6
4 30.465221 38.845338 92.394865 -10.014 56.040808 82.0
5 26.665579 34.230575 92.394865 -2.764 44.044572 82.0
6 34.687162 36.059353 92.394865 4.384 46.294256 82.0
7 43.430159 36.836493 92.394865 5.296 50.975331 82.0
8 65.769373 35.252059 90.869013 29.21 50.646172 64.6
9 87.871633 12.977513 90.923536 56.62 22.109355 64.6
10 89.391233 7.780287 90.869013 62.212 7.347806 64.6
11 90.791123 0.055701 90.869013 63.814 0.55444 64.6
12 90.815159 0.023308 90.869013 64.048 0.235151 64.6
13 90.807358 0.182409 90.869013 63.976 1.709568 64.6
14 90.821891 0.07606 90.869013 64.096 0.767062 64.6
15 90.842854 0.031775 90.869013 64.312 0.344465 64.6
16 90.858736 0.026411 90.869013 64.492 0.273379 64.6
17 90.869013 0.0 90.869013 64.6 0.0 64.6
18 90.869013 0.0 90.869013 64.6 0.0 64.6
19 90.869013 0.0 90.869013 64.6 0.0 64.6
20 90.869013 0.0 90.869013 64.6 0.0 64.6
