gen mean_fit std_fit max_fit
2 13.618045 29.18834 86.552828
3 16.156349 30.405339 86.61289
4 21.537354 32.2906 87.032892
5 23.949811 32.555379 87.032892
6 28.45567 32.904178 87.694547
7 35.679072 31.888785 87.694547
8 43.741285 30.020726 87.694547
9 48.943955 26.57105 87.694547
10 54.752134 21.50321 87.694547
11 61.519073 14.17199 87.694547
12 62.31059 15.449409 88.472892
13 62.556145 15.967424 88.472892
14 63.406196 12.804925 88.472892
15 63.464592 17.692451 88.472892
16 66.472693 12.892776 88.472892
17 67.001334 13.463026 88.472892
18 70.541551 10.077826 88.652892
19 71.498004 12.385073 88.828142
20 71.925695 14.294737 88.828142
