gen mean_fit std_fit max_fit
2 22.505067 34.659709 89.350924
3 38.599532 37.210892 89.350924
4 51.760053 35.464446 89.350924
5 61.904425 31.57107 89.350924
6 66.794109 31.069826 89.350924
7 73.793177 24.957792 89.350924
8 73.368326 28.494907 89.350924
9 74.327363 27.920633 89.350924
10 80.322811 21.270754 89.350924
11 81.549807 19.827484 89.350924
12 84.60352 14.859921 89.350924
13 80.060106 24.590442 89.350924
14 87.911365 4.016821 89.350924
15 84.013965 15.531856 89.350924
16 84.603607 16.144025 89.350924
17 85.490742 15.570943 89.350924
18 82.418974 17.514558 89.350924
19 84.50467 15.071106 89.350924
20 78.736841 25.549575 90.739688
