gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.365536 18.162182 48.014677 -92.502079 30.919273 -21.917287
1 15.681133 20.519389 60.425044 -76.339384 34.320223 0.362335
2 28.338535 19.806764 60.425044 -55.449709 33.062339 0.362335
3 33.931952 21.054726 60.425044 -46.314526 35.429412 0.362335
4 36.708458 19.70868 60.425044 -41.468734 33.058782 0.362335
5 41.882553 17.121715 60.609181 -32.595864 28.467705 0.362335
6 41.807739 20.157468 60.609181 -32.721629 33.809698 0.362335
7 47.280041 14.365839 61.24862 -23.605203 23.752674 0.465905
8 45.56337 18.149453 61.24862 -26.502131 30.862243 0.531927
9 48.891004 14.130258 64.525043 -20.376687 23.952734 6.560307
10 46.551557 18.177022 64.525043 -24.087199 30.331839 6.560307
11 50.588157 15.480901 64.525043 -17.591512 26.401233 6.560307
12 48.719018 19.656371 66.781709 -20.476863 33.529138 12.201971
13 49.160883 19.169781 66.781709 -19.679879 32.486994 12.201971
14 54.265746 10.169923 66.781709 -11.034999 17.299313 12.201971
15 54.814646 14.516694 66.781709 -9.973454 24.386388 12.201971
16 56.944023 13.117618 66.781709 -6.22331 22.236314 12.201971
17 54.413962 18.832401 66.781709 -10.044144 31.741409 12.201971
18 54.374276 18.025581 67.534338 -10.325016 30.669539 13.771305
19 56.148126 17.082203 67.534338 -7.154185 29.011059 13.771305
20 56.904037 16.424299 67.534338 -5.846601 27.756015 13.771305
21 53.502198 19.662259 67.534338 -11.562225 32.743531 13.771305
22 57.155491 14.388501 67.534338 -5.596707 24.271869 13.771305
23 59.163253 12.110512 67.534338 -1.926105 20.309873 13.771305
24 57.743341 16.013434 67.534338 -4.406301 26.801431 13.771305
25 57.07939 17.009346 67.534338 -5.561077 28.582233 13.771305
26 53.044412 21.873312 67.534338 -12.05626 36.390428 13.771305
27 55.016923 18.338661 67.534338 -8.903613 30.614906 13.771305
28 53.307639 22.102614 67.534338 -11.564769 36.915374 13.771305
29 58.275831 14.267278 67.534338 -3.406388 24.077684 13.771305
30 57.725382 15.546557 67.543027 -4.463755 26.107534 13.771305
