gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.04867 19.53105 51.142039 -89.702946 32.781462 -18.879271
1 10.105203 20.961235 59.427811 -85.857842 35.051442 -1.907417
2 23.914242 21.75221 56.100535 -63.008019 36.108741 -10.362497
3 30.020499 19.348936 55.708441 -52.339031 31.49811 -9.849503
4 33.979748 19.52002 58.84914 -45.988236 32.343539 -3.821443
5 31.509758 20.460852 59.750203 -49.543393 32.842683 -1.41611
6 40.831832 12.440824 60.074073 -35.172092 19.970471 -0.508061
7 46.113569 10.638838 59.513806 -26.428645 17.358111 -1.689345
8 47.344001 15.221978 56.266131 -24.100597 24.575257 -8.800544
9 49.782613 5.150296 55.988328 -20.683128 8.410754 -9.263549
10 50.688662 6.306418 56.605059 -18.958674 10.692745 -8.15036
11 51.902621 3.894849 58.016552 -17.072023 6.904671 -5.983965
12 48.949897 8.731263 55.949312 -21.968553 14.254113 -9.269396
13 48.349402 6.823052 56.399942 -22.900342 11.303701 -7.839763
14 45.754739 13.162524 57.113969 -27.128795 21.758071 -7.215076
15 48.087964 11.537125 57.155557 -23.562772 19.667723 -7.450747
16 48.158892 8.184255 59.076485 -23.692825 14.367 -3.919045
17 46.619414 9.528392 57.134939 -26.480388 16.58524 -8.601627
18 48.651765 6.600279 58.600808 -22.925491 11.632326 -4.034895
19 43.296748 14.943278 58.259652 -31.232513 24.020314 -4.636816
20 45.500733 11.453012 62.934266 -27.282736 18.648436 2.758286
