gen mean_fit std_fit max_fit
2 22.320331 35.221909 92.394865
3 39.226427 40.608025 92.394865
4 54.47555 38.866033 92.601521
5 72.889654 32.512877 92.601521
6 73.735471 34.307962 92.73194
7 74.337871 34.593753 92.73194
8 78.281151 31.781348 93.857405
9 74.156802 35.199993 94.192506
10 72.309235 36.562276 94.192506
11 75.371278 35.318553 94.192506
12 71.939098 37.851012 94.192506
13 70.551906 38.891144 94.192506
14 79.983449 31.070801 94.192506
15 76.272859 35.643811 94.192506
16 84.485161 25.755695 94.192506
17 83.567899 27.661395 94.192506
18 85.388947 24.950637 94.192506
19 84.448358 26.58294 94.192506
20 87.782664 20.502915 94.192506
