gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.005131 2.220078 4.122264 -96.2 11.115755 -50.0
1 -4.669552 2.577754 4.122264 -94.6 12.760878 -50.0
2 -4.332378 2.480525 4.013548 -93.0 12.529964 -50.0
3 -3.402504 2.686099 2.213103 -88.4 13.544002 -60.0
4 -3.061236 2.882701 6.013548 -86.5 14.517231 -40.0
5 -1.887471 2.645928 4.213103 -80.8 13.392535 -50.0
6 -0.986203 1.867067 0.2699 -76.2 9.35735 -70.0
7 -0.563585 1.58911 0.2699 -74.1 7.886064 -70.0
8 -0.136067 1.144679 0.2699 -72.0 5.656854 -70.0
9 0.127388 0.718993 0.2699 -70.7 3.536948 -70.0
10 -0.200057 1.180844 0.2699 -72.3 5.806031 -70.0
11 -0.054033 1.098036 0.2699 -71.6 5.425864 -70.0
12 0.127723 0.717164 0.2699 -70.7 3.536948 -70.0
13 0.107998 0.793155 0.2699 -70.8 3.919184 -70.0
14 0.027625 1.077455 0.2699 -71.2 5.344156 -70.0
15 0.188756 0.566633 0.2699 -70.4 2.8 -70.0
16 0.229425 0.402726 0.2699 -70.2 1.989975 -70.0
17 0.127157 0.717243 0.2699 -70.7 3.536948 -70.0
18 0.168474 0.599409 0.2699 -70.5 2.95804 -70.0
19 0.128724 0.818795 0.2699 -70.7 4.06325 -70.0
20 0.2699 0.0 0.2699 -70.0 0.0 -70.0
