gen mean_fit std_fit max_fit
2 39.993988 30.956077 89.416695
3 54.512886 25.400588 90.726794
4 60.843534 23.657375 90.726794
5 60.074949 30.164255 90.856695
6 66.758575 26.540279 91.948142
7 68.905675 29.797809 91.948142
8 69.378008 31.15984 91.948142
9 79.797591 20.365259 92.188142
10 84.507358 15.471316 92.188142
11 89.179843 7.392392 92.188142
12 90.33076 5.486742 92.416695
13 89.598018 9.793785 92.416695
14 91.545195 1.047618 92.416695
15 90.879906 5.161373 92.416695
16 90.140644 7.642822 92.416695
17 90.78171 5.14001 92.416695
18 89.135451 9.802998 92.416695
19 90.929148 4.661149 92.416695
20 90.141401 9.003701 92.416695
