gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.3199 2.152809 9.013548 -98.4 7.172168 -50.0
1 -4.241313 3.995365 9.091917 -94.9 13.453252 -50.0
2 -4.302003 3.53309 9.105597 -95.2 11.78813 -50.0
3 -3.800315 4.277697 9.105597 -93.5 14.309088 -50.0
4 -2.391514 4.744558 9.018586 -88.9 15.867892 -50.0
5 0.430271 5.66189 15.075744 -79.4 19.016835 -30.0
6 2.888321 6.177705 21.21004 -71.0 20.808652 -10.0
7 7.065931 3.581079 18.2699 -56.8 12.237647 -20.0
8 8.111891 2.788627 9.065106 -53.1 9.454628 -50.0
9 9.021364 0.017301 9.065106 -50.0 0.0 -50.0
10 9.881447 8.580438 94.852506 -48.5 15.190458 100
11 9.087937 0.739262 15.044163 -49.8 2.441311 -30.0
12 9.322732 1.61447 21.21004 -49.1 5.309426 -10.0
13 9.001076 1.798717 15.231679 -50.2 5.996666 -30.0
14 9.563996 1.504458 18.231679 -48.4 4.841487 -20.0
15 10.449966 2.07424 21.142067 -45.6 6.681317 -10.0
16 11.466406 2.011178 18.100103 -42.4 6.499231 -20.0
17 11.465951 2.172108 18.100103 -42.4 7.088018 -20.0
18 12.092436 1.74524 15.234809 -40.4 5.642694 -30.0
19 14.263462 8.350297 94.852506 -34.6 15.127458 100
20 20.916194 21.854264 94.852506 -21.9 36.295868 100
