gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.34042 14.244463 43.113058 -87.985908 23.281775 -29.24298
1 16.167836 17.023059 46.936998 -73.468435 27.745197 -23.357781
2 21.83695 17.830449 46.936998 -64.282312 29.034619 -23.357781
3 25.968297 18.593764 46.936998 -57.850117 30.049148 -23.357781
4 30.945011 16.719312 46.936998 -50.255109 26.68542 -23.357781
5 28.500801 18.357589 46.936998 -54.105924 29.371724 -23.357781
6 32.952641 15.9958 49.715974 -46.710592 25.668284 -21.41034
7 35.058684 16.3024 59.851338 -43.209973 26.325014 -0.681751
8 38.817999 13.572364 59.851338 -37.733305 21.786489 -0.681751
9 41.602542 14.558344 60.34285 -33.173438 23.689502 0.121555
10 41.3391 17.287962 60.34285 -33.124731 28.144537 0.121555
11 40.284624 18.729587 60.34285 -34.636493 30.608163 0.121555
12 44.291542 18.000828 60.435514 -27.880277 29.423508 0.353214
13 42.135432 20.487205 60.435514 -31.25826 33.594692 0.502748
14 40.589484 21.154758 60.435514 -33.332464 34.731814 0.587951
15 46.37301 16.825226 60.857356 -24.160224 28.019381 1.407819
16 45.704049 18.323066 60.857356 -25.259031 30.537633 1.407819
17 44.925354 19.965176 60.857356 -26.396994 33.128542 1.407819
18 50.083483 17.263678 61.515868 -17.875428 28.878177 2.415085
19 50.680414 17.688476 61.515868 -16.456963 29.590166 2.415085
20 44.439467 23.826538 61.515868 -27.048704 39.443949 2.415085
21 53.721314 11.587296 61.646427 -11.743591 19.791063 2.741481
22 53.356039 14.066822 61.646427 -12.538533 23.971112 2.741481
23 54.877676 10.749799 61.646427 -9.995797 18.632669 2.741481
24 52.893587 15.263483 61.646427 -12.853693 25.760042 2.741481
25 51.922177 12.487798 61.646427 -14.837682 21.412502 2.741481
26 53.029547 11.485552 61.646427 -12.936904 19.774619 2.741481
27 50.100166 16.305107 61.646427 -17.643908 27.277138 2.741481
28 54.881091 10.788381 61.646427 -9.647352 18.410229 2.741481
29 54.429192 10.429834 61.646427 -10.52074 18.040039 2.741481
30 55.501502 9.084858 61.646427 -9.000191 16.191697 2.741481
