gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.797584 19.589074 55.490589 -88.155797 33.253571 -8.773528
1 14.904595 20.818506 55.490589 -77.482003 34.659163 -8.773528
2 17.010365 20.493668 55.490589 -73.667739 33.800828 -8.773528
3 21.512992 19.731516 55.490589 -66.104204 32.114059 -8.773528
4 25.950476 19.284137 55.490589 -59.192893 31.777597 -8.773528
5 32.84452 16.881838 59.170775 -48.039491 28.122785 -2.3086
6 38.506818 13.387566 59.170775 -38.622021 22.379114 -2.3086
7 41.883089 10.601927 59.170775 -33.174162 17.804264 -2.3086
8 41.987701 13.074674 59.170775 -32.977857 21.729354 -2.3086
9 43.152905 12.225495 59.170775 -30.969843 20.137771 -2.3086
10 44.189754 12.836636 59.170775 -29.324578 21.509295 -2.3086
11 45.09517 11.433107 59.170775 -27.672971 18.972436 -2.3086
12 44.954588 12.976158 59.170775 -28.108706 21.77594 -2.3086
13 47.635918 7.729639 59.170775 -23.522565 12.881474 -2.3086
14 48.620001 9.972459 60.343065 -21.86617 16.878726 0.394282
15 49.229027 7.7275 60.343065 -20.750117 12.752904 0.394282
16 48.460533 11.223221 60.343065 -21.911901 18.379493 0.394282
17 49.97028 8.30458 60.343065 -19.377172 13.908608 0.394282
18 51.109032 7.209912 60.343065 -17.385705 11.918183 0.394282
19 51.099757 8.508758 60.343065 -17.395396 14.26727 0.394282
20 51.706334 6.378745 60.343065 -16.241748 10.670255 0.394282
