gen mean_fit std_fit max_fit
2 11.183378 28.107727 93.019361
3 16.021983 30.382409 93.019361
4 22.304357 33.645675 93.019361
5 30.000533 37.465276 93.019361
6 36.890557 39.263089 93.019361
7 44.739667 39.96362 93.019361
8 52.16898 39.649917 93.019361
9 60.318943 36.982818 93.019361
10 68.62793 32.998219 93.019361
11 75.990898 27.249501 93.019361
12 82.747559 20.298479 93.936796
13 86.565974 18.006244 93.936796
14 86.254146 21.16742 93.936796
15 87.458297 19.319772 93.936796
16 88.583067 18.262139 93.936796
17 88.730699 18.10923 93.936796
18 92.341818 0.819556 93.936796
19 92.594954 0.673549 93.936796
20 92.813681 0.50578 93.945064
