gen mean_fit std_fit max_fit
2 40.041464 41.964413 92.555214
3 70.01329 35.085954 93.019688
4 88.043747 16.849118 93.019688
5 89.830076 12.592038 93.931733
6 86.33863 19.753894 93.931733
7 78.998218 31.082023 93.931733
8 82.97878 26.8202 93.931733
9 84.863719 25.406495 94.267727
10 88.73493 19.358929 94.289516
11 87.976469 21.314552 94.403558
12 93.848309 0.545957 94.403558
