gen mean_fit std_fit max_fit
2 38.774025 25.428569 84.559361
3 51.63365 21.471439 86.252892
4 65.097904 19.491629 86.252892
5 75.456011 13.118015 86.252892
6 78.30413 12.904739 86.612892
7 82.232718 7.730463 86.852892
8 85.729527 0.796561 86.852892
9 86.378542 0.26516 86.968142
10 86.326016 1.436345 87.208142
11 86.700548 0.19593 87.208142
12 86.8113 0.218707 87.208142
