gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.566599 17.955923 53.292825 -90.413517 30.158957 -12.231321
1 16.146334 20.308292 56.845147 -75.497026 33.568312 -7.52627
2 26.291321 19.664858 56.845147 -58.853886 32.550054 -7.52627
3 32.924225 18.101111 56.845147 -47.663938 29.990736 -7.52627
4 37.647644 15.59316 56.845147 -39.937421 25.904322 -7.52627
5 37.591726 17.306895 56.845147 -40.216018 28.924019 -7.52627
6 40.751587 15.661247 56.845147 -34.927811 26.280848 -7.52627
7 41.554394 16.821087 57.762636 -33.519861 28.117819 -6.601221
8 44.622115 15.438092 60.647873 -28.571655 26.031284 0.967912
9 46.277297 11.677504 60.647873 -25.477423 19.300374 0.967912
10 44.891958 15.000451 60.647873 -27.766615 25.113113 0.967912
11 46.228828 15.517205 60.647873 -25.438885 25.860122 0.967912
12 46.599737 15.739198 60.647873 -24.801099 26.302129 0.967912
13 45.240031 16.992567 60.647873 -27.100055 28.154125 0.967912
14 48.005968 15.769441 60.647873 -22.567351 26.180759 0.967912
15 48.633204 17.046441 60.903989 -21.227897 28.552274 1.465983
16 46.853829 18.759199 66.478174 -24.065469 31.666784 10.761207
17 48.660957 16.984657 66.478174 -20.989879 29.05933 10.761207
18 51.029974 14.391127 66.478174 -16.790799 24.659624 10.761207
19 52.797573 12.659268 66.478174 -13.719124 21.788738 10.761207
20 51.356107 15.554932 66.478174 -15.857529 26.597327 10.761207
