gen mean_fit std_fit max_fit
2 11.937028 28.599705 87.992892
3 16.389026 30.448262 87.992892
4 23.731653 33.16025 87.992892
5 27.935199 34.247276 89.016218
6 34.819771 34.095081 89.606267
7 42.657606 32.19902 89.606267
8 48.62172 29.075162 89.606267
9 55.442803 24.059658 89.606267
10 62.067711 17.01989 89.606267
11 65.614417 15.375319 89.606267
12 67.288743 17.123662 89.606267
13 70.106288 14.457704 89.606267
14 72.191677 11.234053 89.606267
15 73.266656 12.677779 89.606267
16 72.909923 12.883163 89.606267
17 73.395985 16.018294 89.606267
18 75.505396 11.168309 89.606267
19 74.108653 17.970815 89.606267
20 76.671057 9.745978 89.606267
