gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.669906 19.095547 49.561987 -89.158656 31.909015 -18.291563
1 19.56476 22.39262 54.478327 -69.043889 37.080954 -13.087191
2 24.881508 24.212962 54.478327 -60.436203 40.220807 -13.087191
3 30.872259 21.64564 54.478327 -50.611657 35.511141 -13.087191
4 28.260851 23.779446 54.478327 -55.232905 39.235343 -13.087191
5 33.927771 22.224202 56.930309 -46.003676 36.382208 -9.276697
6 38.708749 20.023828 56.930309 -38.585946 32.901668 -9.276697
7 39.036386 19.609848 56.930309 -37.976186 32.289769 -9.276697
8 38.758629 20.517201 68.908897 -38.269946 33.889446 18.800499
9 39.829239 21.225912 68.908897 -36.573223 35.150071 18.800499
10 43.657671 18.034399 68.908897 -30.222939 29.820086 18.800499
11 40.380657 22.29692 72.301683 -35.580958 37.367607 25.231359
12 44.228948 18.704484 72.301683 -28.92937 31.409721 25.231359
13 43.851331 19.886733 72.301683 -29.55141 33.541363 25.231359
14 42.237701 21.042179 72.301683 -32.14835 35.542424 25.231359
15 43.476654 21.405966 72.301683 -29.891503 36.054818 25.231359
16 40.237139 24.398361 72.301683 -35.492035 41.360252 25.231359
17 38.631328 25.141288 72.301683 -37.761634 42.158434 25.231359
18 40.590683 24.028245 75.299891 -34.354273 40.759779 31.346168
19 40.191344 24.617234 75.299891 -35.091021 41.710961 31.346168
20 42.348581 23.146251 75.299891 -31.356457 39.261163 31.346168
21 43.142818 24.299772 75.299891 -29.781058 41.395008 31.346168
22 45.800071 24.531033 75.805186 -25.222828 41.98055 32.609406
23 45.733849 23.594781 75.805186 -25.12611 40.41434 32.609406
24 44.531184 25.457167 75.805186 -26.966304 43.21487 32.609406
25 47.207763 23.504945 75.805186 -22.536523 40.25075 32.609406
26 49.860236 21.026887 75.805186 -17.838597 36.039888 32.609406
27 48.009259 24.634397 75.805186 -21.020559 42.196745 32.609406
28 46.71308 27.532126 75.890621 -22.961257 47.349844 32.822992
29 42.95792 29.65249 75.890621 -28.948873 50.724173 32.822992
30 47.143146 25.544163 75.890621 -22.191479 44.423974 32.822992
