gen mean_fit std_fit max_fit
2 42.958013 46.226091 94.657666
3 63.770903 42.240936 94.657666
4 87.081986 23.881503 94.763558
5 90.689863 17.023364 94.763558
6 92.869919 12.722049 94.763558
7 94.650131 0.145404 94.763558
8 94.752755 0.044353 94.763558
9 94.754519 0.046216 94.763558
10 94.741923 0.068708 94.763558
11 94.749569 0.056193 94.763558
12 94.760472 0.024205 94.763558
