gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.546049 7.760622 29.580005 -95.356 10.075498 -58.2
1 -0.303629 12.543467 84.973353 -93.49 15.734786 20.2
2 4.688613 12.457813 29.765589 -86.656 14.4513 -60.0
3 6.320911 13.224069 30.462666 -85.988 15.046217 -60.0
4 11.176072 13.14256 39.424051 -81.096 14.692868 -50.0
5 14.082115 14.633401 74.331772 -77.088 15.898587 -10.0
6 18.378983 13.900395 74.331772 -73.3 15.559884 -10.0
7 19.91236 8.140985 39.431655 -71.7 9.061457 -50.0
8 20.308086 15.105007 84.929249 -70.832 18.373867 18.4
9 22.281797 15.161585 84.929249 -68.738 18.510574 18.4
10 18.816204 12.395765 65.506246 -72.9 13.87768 -20.0
11 21.081067 8.962708 56.769519 -70.3 9.945351 -30.0
12 23.69883 11.159428 56.769519 -67.3 12.478381 -30.0
13 24.84222 13.717601 74.110409 -66.0 15.362291 -10.0
14 26.008403 19.01115 74.110409 -64.6 21.280038 -10.0
15 29.398803 16.978563 74.27737 -60.9 19.136092 -10.0
16 30.554196 17.248316 56.769519 -59.6 19.386593 -30.0
17 31.755621 18.153933 56.769519 -58.3 20.496585 -30.0
18 42.175189 17.526783 65.491231 -46.5 19.817921 -20.0
19 50.406083 14.821827 85.356893 -37.0 17.216597 18.4
20 56.012101 7.449463 65.535412 -30.8 8.328265 -20.0
