gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.881629 13.782079 59.737256 -88.682876 22.581141 -0.656861
1 17.090176 18.51531 59.737256 -72.182715 29.947841 -0.656861
2 28.129593 19.102991 59.960438 -54.107249 31.093382 -0.194775
3 38.426049 18.964303 60.217508 -37.55534 30.914272 0.233674
4 41.996782 19.811465 60.217508 -31.80621 32.348324 0.233674
5 51.174035 10.289392 60.217508 -16.836554 17.363591 0.233674
6 50.789519 11.970412 61.754771 -16.852975 19.998403 1.579163
7 49.63644 15.493897 61.754771 -18.601252 25.84192 1.579163
8 48.821855 16.978594 61.754771 -20.022663 28.293867 1.579163
9 49.352658 16.789662 61.754771 -18.414138 28.07591 1.579163
10 52.191407 15.382065 61.754771 -13.973205 25.843851 1.579163
11 52.957552 14.768972 62.75846 -12.620471 24.787003 3.839246
12 49.974274 18.100546 76.03404 -17.545724 30.241551 32.764591
13 51.393472 19.294601 77.390897 -15.102218 32.415058 37.071797
14 56.091798 14.984591 77.390897 -7.419084 25.860645 37.071797
15 58.060348 9.741071 77.390897 -4.389494 18.044613 37.071797
16 60.806682 7.451039 77.390897 0.593006 14.463111 37.071797
17 60.811256 13.534432 79.651419 1.381013 24.643105 41.80804
18 60.803332 16.547791 79.651419 2.016684 29.867466 41.80804
19 60.131265 16.515433 79.651419 1.162684 30.278561 41.80804
20 59.620901 21.694047 79.651419 1.414382 38.543334 41.80804
21 61.276352 18.705599 79.651419 4.04066 34.037448 41.80804
22 60.362444 20.534875 79.651419 2.524568 37.225501 41.80804
23 64.390589 15.055406 79.651419 9.303527 28.302282 41.80804
24 59.129264 21.684163 79.651419 0.452047 38.838268 41.80804
25 57.417239 22.462803 79.651419 -2.419092 40.295482 41.80804
26 61.945961 15.461418 79.651419 5.036725 29.163851 41.80804
27 56.058848 24.984858 79.651419 -4.45864 44.221631 41.80804
28 60.213948 21.256003 79.651419 2.371228 38.26661 41.80804
29 60.648201 21.739191 79.651419 3.501776 38.869796 41.80804
30 60.007963 21.745886 79.651419 2.489475 39.043947 41.80804
