gen mean_fit std_fit max_fit
2 30.82665 32.005106 89.666695
3 47.927517 27.247308 89.786695
4 62.553111 17.473962 89.786695
5 61.10984 25.485675 89.786695
6 61.264585 28.147435 89.786695
7 65.868739 27.503901 90.872892
8 74.067531 23.344745 90.872892
9 76.360979 25.649491 90.872892
10 79.597743 22.560684 90.872892
11 78.670425 24.833091 91.172892
12 82.941599 18.109868 91.172892
13 83.628778 20.156958 91.172892
14 81.747775 22.409758 91.172892
15 82.98254 20.959425 91.172892
16 82.26596 22.632533 91.172892
17 78.512467 27.108348 91.172892
18 78.157678 28.796281 91.172892
19 80.985096 22.232312 91.172892
20 80.328199 22.795683 91.172892
