gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.306259 18.830169 55.563197 -89.219522 31.77177 -9.004145
1 19.351082 20.228842 55.563197 -70.288204 33.621571 -9.004145
2 24.997069 20.375313 55.563197 -60.675353 33.680197 -9.004145
3 27.907409 20.317537 55.563197 -56.081587 33.679412 -9.004145
4 27.570487 21.475754 55.563197 -56.785321 35.504011 -9.004145
5 33.388677 20.341564 55.563197 -47.34787 33.64056 -9.004145
6 36.540438 18.485303 59.947234 -41.730972 30.513444 -0.496436
7 37.343539 18.598333 60.069923 -40.318213 30.668593 -0.496436
8 38.734928 19.814406 60.069923 -37.850914 32.948341 -0.496436
9 41.344965 18.737411 60.069923 -33.573874 31.214704 -0.496436
10 44.798682 15.76418 60.069923 -27.620688 25.894107 -0.496436
11 47.147421 12.514426 60.069923 -23.739098 20.741185 -0.496436
12 45.533557 16.989505 60.069923 -26.444777 28.886868 -0.496436
13 46.222181 17.636581 60.865165 -24.810907 29.541287 1.007828
14 49.38555 13.294748 60.865165 -19.746744 22.793169 1.007828
15 49.001642 14.959384 60.865165 -20.189187 25.507166 1.007828
16 49.629391 12.612691 60.865165 -18.830699 21.327986 1.007828
17 47.562627 17.597778 60.865165 -22.515219 29.937897 1.007828
18 47.624958 19.607116 60.865165 -22.437553 33.622353 1.007828
19 46.536919 19.853866 60.865165 -24.086389 33.873504 1.007828
20 45.164238 21.159056 60.865165 -26.201941 36.023074 1.007828
21 46.677592 19.918673 60.865165 -23.678007 33.858235 1.007828
22 46.672031 22.769569 60.865165 -23.876214 39.129498 1.007828
23 51.872717 15.853119 60.865165 -14.839972 26.995898 1.007828
24 47.920514 18.509507 60.865165 -21.583294 31.685311 1.007828
25 45.915527 21.128706 60.865165 -24.796242 35.649178 1.007828
26 48.868037 19.306404 60.865165 -19.633989 32.52792 1.007828
27 52.399162 13.256468 60.865165 -13.92124 22.737357 1.007828
28 49.000927 17.836465 60.865165 -19.345549 29.914419 1.007828
29 48.18547 18.814421 60.865165 -20.816385 31.873108 1.007828
30 46.842881 21.499009 60.865165 -22.881442 36.077408 1.007828
