gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 1.013156 15.339389 54.73704 -79.04 46.211237 76
1 9.203068 20.441049 55.530119 -54.1 60.765368 78
2 22.095129 22.561045 56.176119 -15.4 65.56615 78
3 30.096194 20.982938 56.176119 8.1 60.368452 78
4 35.873917 21.209489 58.609567 23.82 60.512541 84
5 38.052929 20.646923 59.73194 29.96 58.500585 88
6 43.381827 16.644495 58.609567 44.9 46.671083 84
7 47.374901 13.730718 58.609567 55.78 37.92086 84
8 43.80865 17.69047 58.850924 45.74 49.569874 86
9 48.305012 13.057844 57.802788 58.18 35.219421 82
10 50.14004 12.845285 57.802788 62.42 35.712513 82
11 50.329188 14.920622 57.802788 62.36 42.071729 82
12 54.331362 7.941732 57.802788 73.18 20.884626 82
13 56.405704 1.220433 57.802788 78.5 3.038092 82
14 56.961845 0.383456 57.802788 79.9 0.953939 82
15 57.122856 2.061323 57.802788 80.3 5.156549 82
16 57.418518 0.460001 57.802788 81.04 1.148216 82
17 57.658788 0.30735 57.802788 81.64 0.768375 82
18 57.618653 0.373264 57.802788 81.54 0.93188 82
19 57.770788 0.156767 57.802788 81.92 0.391918 82
20 57.802788 0.0 57.802788 82.0 0.0 82
