gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -1.29926 11.546899 39.179917 -95.0 12.845233 -50.0
1 5.267281 16.957415 66.197882 -87.7 18.860276 -20.0
2 7.717633 17.062962 39.2699 -85.0 19.0 -50.0
3 15.785669 19.04476 48.174 -76.0 21.213203 -40.0
4 23.235404 20.72953 48.174 -67.7 23.058838 -40.0
5 28.816125 17.947219 48.174 -61.5 19.968726 -40.0
6 31.988646 14.808568 48.179917 -58.0 16.492423 -40.0
7 38.914829 9.642377 66.2699 -50.3 10.719608 -20.0
8 39.644835 12.027721 66.2699 -49.5 13.369742 -20.0
9 43.169401 12.375139 66.2699 -45.6 13.734628 -20.0
10 41.359387 11.110427 66.2699 -47.6 12.338557 -20.0
11 41.698992 7.329323 66.2699 -47.2 8.13388 -20.0
12 41.257719 8.244225 66.2699 -47.7 9.149317 -20.0
13 42.696106 9.362381 66.2699 -46.1 10.382196 -20.0
14 41.895535 6.302102 57.2699 -47.0 7.0 -30.0
15 44.862523 6.454941 66.2699 -43.7 7.1631 -20.0
16 46.388205 6.488687 66.2699 -42.0 7.211103 -20.0
17 47.55674 6.285213 66.2699 -40.7 6.964912 -20.0
18 45.033529 9.641498 57.2699 -43.5 10.712143 -30.0
19 45.759827 8.7994 57.2699 -42.7 9.783149 -30.0
20 46.033039 5.86663 57.2699 -42.4 6.499231 -30.0
