gen mean_fit std_fit max_fit
2 24.984165 34.866081 89.423414
3 35.380712 35.035226 89.423414
4 45.844877 32.279121 89.612892
5 61.09888 23.142845 89.612892
6 67.237812 18.82691 89.612892
7 71.927539 17.368783 90.446695
8 69.501984 23.843641 90.446695
9 72.081611 19.438638 90.446695
10 72.740698 22.691928 90.446695
11 74.535015 22.509314 90.446695
12 74.973691 23.577448 90.446695
13 79.077432 15.548619 90.446695
14 81.259149 15.04169 90.446695
15 81.758292 17.622267 90.446695
16 81.758928 19.4469 90.446695
17 80.638369 20.887171 90.446695
18 84.00319 16.501934 90.446695
19 82.282449 20.173531 90.446695
20 83.007039 18.199103 91.412892
