gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.664533 4.615387 24.086497 -97.7 9.25797 -40.0
1 -3.146263 6.905544 19.013548 -94.8 13.962808 -50.0
2 0.287645 10.367845 24.013548 -87.84 20.97366 -40.0
3 3.913056 11.96751 24.013548 -80.5 24.140215 -40.0
4 5.499252 12.058739 24.013548 -77.3 24.32509 -40.0
5 11.533769 11.538806 39.256997 -65.1 23.216158 -10.0
6 14.56818 10.777794 39.256997 -59.0 21.610183 -10.0
7 14.790275 9.527061 39.256997 -58.6 19.184369 -10.0
8 16.954194 6.93261 29.2699 -54.2 13.941306 -30.0
9 18.146529 5.141563 29.011039 -51.8 10.332473 -30.0
10 18.318287 4.561587 24.302907 -51.5 9.205976 -40.0
11 17.847065 6.19746 24.302907 -52.5 12.439855 -40.0
12 18.737144 3.760282 24.302907 -50.7 7.649183 -40.0
13 19.249105 1.931829 24.179917 -49.7 3.861347 -40.0
14 20.251133 2.78592 29.2699 -47.7 5.631163 -30.0
15 20.97576 5.324957 24.219256 -46.2 10.656453 -40.0
16 22.156811 4.849267 24.179917 -43.8 9.77548 -40.0
17 23.100395 2.272798 24.179917 -41.9 4.624932 -40.0
18 23.908502 0.834388 24.179917 -40.3 1.705872 -40.0
19 23.970206 0.688017 24.179917 -40.2 1.4 -40.0
20 23.783727 1.171623 24.179917 -40.6 2.374868 -40.0
