gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 12.412691 32.167393 93.348788 -36.87 49.330148 89.8
1 16.769466 32.557845 93.232379 -21.564 42.825445 88.6
2 14.85073 28.86484 91.421645 -23.312 34.889486 70.6
3 35.554938 41.590051 90.869013 -10.01 46.702843 64.6
4 43.178471 41.674047 92.37194 0.018 41.493143 78.4
5 47.103756 40.68784 92.394865 6.822 46.841605 82.0
6 51.030411 41.475253 92.394865 7.062 56.213349 82.0
7 58.283623 39.101515 92.394865 12.886 47.273343 82.0
8 62.258338 36.930859 92.394865 21.972 41.513237 82.0
9 57.296835 39.333832 92.634865 21.162 51.723965 84.4
10 67.649514 35.365071 92.394865 36.878 50.820153 82.0
11 83.31737 22.75034 92.779361 65.81 31.489609 82.6
12 88.880902 15.342397 92.394865 76.658 17.3592 82.0
13 91.572563 8.096668 92.394865 80.614 8.283345 82.0
14 92.33802 0.280356 92.394865 81.58 2.417188 82.0
15 92.353033 0.204063 92.394865 81.694 1.648625 82.0
16 92.33152 0.312726 92.394865 81.508 2.585408 82.0
17 92.321264 0.320821 92.394865 81.52 2.092271 82.0
18 92.255933 1.316652 92.394865 81.516 4.15434 82.0
19 92.394865 0.0 92.394865 82.0 0.0 82.0
20 92.394865 0.0 92.394865 82.0 0.0 82.0
