gen mean_fit std_fit max_fit
2 11.185214 20.682951 67.399688
3 21.656813 21.05591 67.399688
4 31.083964 20.896926 67.879688
5 41.229423 21.072961 67.879688
6 47.716458 23.14523 67.879688
7 56.664877 21.452727 67.879688
8 57.757356 22.904975 67.879688
9 55.799181 24.333609 67.879688
10 57.834957 22.872203 69.319688
11 60.762485 19.774452 69.319688
12 53.868861 26.395181 69.319688
