gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.325376 19.562141 65.571701 -90.765404 33.236357 9.403628
1 22.056265 21.976598 65.571701 -65.595968 36.815091 9.403628
2 38.854762 20.650584 65.571701 -37.75407 35.32576 9.403628
3 56.67367 8.965448 65.571701 -6.716904 15.761451 9.403628
4 57.680058 5.432982 65.571701 -5.043899 9.894646 9.403628
5 58.259941 5.235605 65.571701 -3.982371 9.579859 9.403628
6 57.566007 9.261428 65.571701 -5.129024 16.386148 9.403628
7 57.662875 8.443465 65.571701 -4.913266 14.535988 9.403628
8 55.406688 12.535513 65.571701 -9.004383 21.805582 9.403628
9 56.596417 6.881483 65.571701 -7.004293 12.43263 9.403628
10 57.29499 7.23797 66.654392 -5.789912 12.962027 11.730895
11 58.15241 6.601347 66.654392 -4.146325 11.798197 11.730895
12 57.110496 6.914366 66.654392 -6.216587 12.685924 11.730895
13 58.614965 5.221076 66.654392 -3.446798 9.537084 11.730895
14 57.518091 9.35526 66.654392 -5.315154 16.252526 11.730895
15 56.950108 8.056099 66.654392 -6.415185 14.341905 11.730895
16 53.910565 15.429609 66.654392 -11.633196 26.54188 11.730895
17 53.831759 13.217008 66.654392 -12.159552 23.396247 11.730895
18 56.121662 8.132045 66.654392 -8.099249 14.690922 11.730895
19 56.848024 7.888706 66.654392 -6.666326 14.343715 11.730895
20 54.448284 15.49765 66.654392 -10.711643 26.904305 11.730895
21 57.914117 9.203165 66.654392 -4.371499 15.700035 11.730895
22 55.879388 10.072171 66.654392 -8.215021 17.68979 11.730895
23 57.484316 10.141314 66.654392 -5.257346 17.718135 11.730895
24 55.855334 12.58698 66.654392 -8.089501 21.893039 11.730895
25 56.683759 10.091785 66.654392 -6.883868 18.070081 11.730895
26 57.847723 8.311746 66.654392 -4.68506 15.119863 11.730895
27 55.003601 12.757236 66.654392 -9.659259 22.346279 11.730895
28 54.679501 14.05909 66.654392 -10.244107 24.239319 11.730895
29 58.161489 7.695328 66.654392 -4.21085 13.973013 11.730895
30 58.377942 9.838167 66.654392 -3.754423 17.585946 11.730895
