gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.739825 0.458525 -2.7301 -99.0 3.872983 -70.0
1 -5.479404 0.851549 -2.7301 -97.2 8.255907 -70.0
2 -4.776395 1.38214 -2.7301 -90.5 13.811227 -70.0
3 -4.444324 1.442483 -1.011267 -87.4 14.67106 -50.0
4 -4.14787 1.487938 -0.986452 -84.3 14.983658 -50.0
5 -3.62046 1.239485 -0.986452 -79.6 13.410444 -50.0
6 -3.149968 1.014865 -2.7301 -74.5 10.712143 -70.0
7 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
8 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
9 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
10 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
11 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
12 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
13 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
14 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
15 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
16 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
17 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
18 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
19 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
20 -2.7301 0.0 -2.7301 -70.0 0.0 -70.0
