gen mean_fit std_fit max_fit
2 45.215705 37.449567 94.706695
3 73.291873 23.530911 94.706695
4 89.197224 6.77174 94.716796
5 87.160524 21.92026 94.716796
6 93.327832 8.995965 94.716796
7 94.70997 0.022084 94.716796
8 94.707154 0.038445 94.716796
9 94.710943 0.02957 94.716796
10 94.707057 0.036127 94.716796
11 94.710814 0.031769 94.716796
12 94.71457 0.015562 94.716796
