gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.343242 7.039089 21.90625 -96.7 7.753064 -70.0
1 -1.94995 7.583427 38.775442 -96.4 8.546344 -50.0
2 -0.123283 10.140353 48.439318 -94.5 11.434597 -40.0
3 4.997176 13.596238 48.439318 -88.7 15.339817 -40.0
4 3.228226 10.324245 30.579465 -90.6 11.646459 -60.0
5 6.561863 12.678554 57.561921 -86.8 14.204225 -30.0
6 11.290159 15.562231 57.561921 -81.3 17.300578 -30.0
7 15.557064 18.433448 57.561921 -76.7 20.496585 -30.0
8 21.203456 21.361116 57.752976 -70.5 23.764469 -30.0
9 22.531415 22.17099 65.836685 -69.0 24.718414 -20.0
10 25.947758 22.342311 65.836685 -65.2 24.878907 -20.0
11 27.550387 22.762287 57.561921 -63.3 25.181541 -30.0
12 29.773509 23.985742 57.561921 -60.9 26.64939 -30.0
13 28.237379 24.561038 57.561921 -62.5 27.216723 -30.0
14 31.642959 25.108273 57.561921 -58.7 27.808452 -30.0
15 42.307319 22.399438 57.561921 -46.9 24.807055 -30.0
16 55.228112 6.790594 57.561921 -32.6 7.565712 -30.0
17 57.561921 0.0 57.561921 -30.0 0.0 -30.0
18 57.561921 0.0 57.561921 -30.0 0.0 -30.0
19 57.561921 0.0 57.561921 -30.0 0.0 -30.0
20 57.561921 0.0 57.561921 -30.0 0.0 -30.0
