gen mean_fit std_fit max_fit
2 24.594688 32.782004 92.878336
3 34.387696 32.795705 92.878336
4 45.637627 31.023968 92.878336
5 60.629371 22.7362 92.938336
6 66.614926 20.853993 92.938336
7 71.566459 18.930266 92.938336
8 66.947022 29.212079 92.938336
9 76.311178 20.359868 92.938336
10 78.599929 23.60915 92.938336
11 87.434029 10.457813 92.938336
12 89.845481 12.679525 92.938336
13 92.755848 1.701323 92.938336
14 91.156848 11.655927 92.938336
15 92.59556 2.395157 92.938336
16 92.038864 8.931557 92.938336
17 92.937136 0.0084 92.938336
18 91.522112 8.210133 92.938336
19 89.545738 13.395824 92.938336
20 92.763048 1.701953 92.938336
