gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 13.350947 33.397708 92.050924 -74.92 47.179165 76.0
1 39.511562 40.323721 92.596054 -41.48 57.437702 76.0
2 47.378776 39.274524 92.690612 -28.88 59.815262 82.0
3 61.94696 32.415708 93.700134 -6.08 56.670218 88.0
4 81.213676 22.554955 93.700134 36.22 46.682669 88.0
5 86.706039 13.737169 92.796054 49.8 34.586124 78.0
6 88.410824 11.594517 92.73194 59.48 30.200159 82.0
7 88.2916 10.856094 93.409567 58.32 31.468994 84.0
8 88.50561 12.874797 93.409567 62.2 31.436921 84.0
9 88.891733 12.40761 93.409567 63.62 30.842432 84.0
10 89.255025 10.458665 93.409567 62.92 29.303133 84.0
11 86.221356 16.044722 93.409567 58.02 40.766158 84.0
12 89.779645 11.114486 93.409567 69.64 31.375634 84.0
13 93.038473 0.859941 93.409567 80.36 8.510605 84
14 93.297348 0.232866 93.409567 82.9 2.304344 84
15 93.395093 0.052759 93.409567 83.86 0.510294 84
16 93.409567 0.0 93.409567 84.0 0.0 84
17 93.409567 0.0 93.409567 84.0 0.0 84
18 93.409567 0.0 93.409567 84.0 0.0 84
19 93.409567 0.0 93.409567 84.0 0.0 84
20 93.409567 0.0 93.409567 84.0 0.0 84
