gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.066245 26.734802 93.161837 -43.624 47.75006 85.6
1 13.830863 28.678146 92.394865 -23.79 42.604276 82.0
2 21.116059 33.095596 92.394865 -14.21 45.202092 82.0
3 26.230063 37.992574 92.672751 -10.484 51.993624 82.6
4 38.379313 41.692023 93.036504 5.46 58.279592 86.2
5 39.040505 41.37782 92.726611 0.52 61.80132 82.6
6 54.254532 41.993106 93.139688 18.178 62.520396 88.6
7 61.104523 40.57219 93.741683 32.67 57.769829 90.4
8 69.649846 36.557515 92.988788 44.73 48.820458 86.2
9 70.662117 36.544577 92.599465 47.018 55.512839 82.0
10 83.990294 25.351243 93.679465 69.19 37.839983 91.0
11 87.042541 19.438049 92.966611 74.662 23.523056 85.0
12 84.770975 23.021149 92.966611 70.72 31.303597 85.0
13 87.424312 18.415518 93.048788 75.26 24.728178 86.8
14 90.700654 11.70465 93.048788 79.3 15.302693 86.8
15 88.131892 17.374974 93.243246 77.812 18.84785 89.2
16 88.825849 16.279633 93.931733 78.452 17.474796 92.2
17 90.445898 12.377863 93.991733 80.644 13.025193 92.8
18 89.610794 15.346948 93.991733 79.554 17.551772 92.8
19 92.1061 7.264372 93.991733 82.964 8.892216 92.8
20 91.367226 10.73893 93.991733 81.648 15.887356 92.8
