gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.898609 23.86607 85.490612 -80.88 37.451109 70
1 20.35127 32.627386 85.490612 -58.42 55.376742 70
2 38.359892 35.33881 85.490612 -29.6 59.605369 70
3 53.031962 29.264013 86.64704 -6.74 50.83751 74
4 64.280495 22.894529 85.790514 14.48 43.009878 70
5 71.476438 15.328738 89.332142 29.02 32.5779 82
6 73.257975 18.204686 87.850924 37.26 40.235959 78
7 80.867031 12.970698 85.972379 58.04 29.58916 72
8 84.773577 6.03442 88.44704 68.48 14.213008 80
9 85.888263 0.909771 88.44704 71.42 3.023839 80
10 86.047874 0.925452 88.44704 71.96 3.072198 80
11 86.102861 7.229522 89.04704 73.1 14.906039 82
12 86.531751 3.147023 89.04704 73.8 9.127979 82
13 87.345558 1.012909 88.44704 76.28 3.187726 80
14 87.72143 0.789387 88.44704 77.44 2.49928 80
15 88.010438 0.590687 88.44704 78.4 1.959592 80
16 88.195983 0.37211 88.44704 79.04 1.341044 80
17 88.369775 0.183928 88.44704 79.7 0.714143 80
18 88.44704 0.0 88.44704 80.0 0.0 80
19 88.44704 0.0 88.44704 80.0 0.0 80
20 88.44704 0.0 88.44704 80.0 0.0 80
