gen mean_fit std_fit max_fit
2 51.697457 41.54319 93.16521
3 80.686717 24.196045 94.336054
4 88.462394 16.315657 94.336054
5 81.139213 29.478868 94.336054
6 87.211629 19.106168 94.336054
7 83.806304 26.389127 94.336054
8 92.050511 11.47434 94.529567
9 94.071838 0.30153 94.529567
10 94.237413 0.214885 94.529567
11 93.99438 1.271832 94.642788
12 94.215705 0.416172 94.642788
13 94.034196 1.266479 94.642788
14 94.14422 1.029491 94.642788
15 94.093681 1.86067 94.642788
16 94.276204 0.89425 94.649567
17 93.52126 5.445117 94.649567
18 92.516108 8.428804 94.762788
19 94.285857 0.794366 94.762788
20 94.399025 0.971539 94.762788
