gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.126181 13.417949 49.832957 -88.171835 22.225711 -18.165156
1 16.534635 17.429973 49.832957 -72.925592 28.364791 -18.165156
2 26.078289 17.250429 49.832957 -57.634261 27.801608 -18.165156
3 29.731309 16.747061 49.832957 -52.097861 26.8058 -18.165156
4 29.754313 17.668723 49.832957 -52.115969 28.243825 -18.165156
5 30.172468 17.28438 49.832957 -50.914907 28.025428 -18.165156
6 33.419365 16.690408 55.781371 -45.39395 27.172241 -10.546573
7 33.460368 16.84071 55.781371 -45.333746 27.444822 -10.546573
8 35.813057 16.477616 55.781371 -41.209251 27.003814 -10.546573
9 37.801541 15.259486 55.781371 -37.989465 24.90394 -9.344518
10 38.191985 17.592174 55.781371 -37.373212 28.853813 -9.344518
11 38.622973 16.968801 59.68151 -36.82486 27.673837 -0.796226
12 38.734619 18.412511 59.68151 -36.748418 30.038396 -0.796226
13 40.330381 15.360467 59.68151 -34.034431 25.005902 -0.796226
14 42.688803 14.660849 59.68151 -30.269862 23.887566 -0.796226
15 39.264785 19.248909 59.68151 -35.826983 31.401129 -0.796226
16 39.142993 18.158772 59.68151 -36.518335 29.375864 -0.796226
17 43.565292 16.175192 59.68151 -29.293573 26.321675 -0.796226
18 39.717653 20.38021 59.951604 -35.340371 33.228034 -0.12099
19 45.111446 16.097853 61.652541 -26.49368 26.460756 2.269947
20 39.983185 21.722935 61.652541 -34.771549 35.529466 2.269947
21 44.115916 17.401257 61.652541 -27.910878 28.488474 2.269947
22 45.724787 14.949987 61.652541 -25.261653 24.497204 2.269947
23 42.393567 20.550467 61.652541 -30.686428 33.816687 2.269947
24 47.214255 13.183066 61.652541 -23.034362 21.924029 2.269947
25 41.41194 20.703071 61.652541 -32.292616 34.081355 2.269947
26 43.106758 18.404063 61.652541 -29.801 30.352978 2.269947
27 43.941978 18.832249 61.652541 -28.091553 31.041156 2.269947
28 46.650815 15.386712 61.652541 -23.803223 25.486406 2.269947
29 44.656301 17.007764 61.652541 -27.129674 28.182656 2.269947
30 44.325024 17.45949 61.652541 -27.516485 28.930686 2.269947
