gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.725969 25.476319 91.490612 -85.9 33.272661 70
1 13.402344 30.733448 91.002788 -76.14 41.257489 60
2 25.388863 36.601018 92.690612 -60.68 50.652716 82
3 43.777849 38.575292 92.690612 -32.64 60.30846 82
4 42.472517 39.007827 92.93194 -33.14 62.208202 84
5 66.410818 34.508471 93.209567 -0.36 55.111799 82
6 67.838941 33.831621 92.690612 3.84 55.340893 82
7 74.779609 29.797909 93.132142 14.92 50.334418 84
8 77.621246 27.019535 93.132142 18.58 46.457116 84
9 79.91513 22.516123 92.732142 19.2 40.269095 80
10 82.393319 22.202633 91.490612 28.68 39.838896 70
11 82.186051 23.466273 91.490612 35.26 44.115897 70
12 83.797865 21.165325 91.490612 41.58 42.428571 70
13 81.311521 25.224324 92.64704 38.5 48.528239 82
14 86.01238 17.537248 92.690612 50.5 39.927309 82
15 86.217045 20.211076 92.690612 58.58 40.819892 82
16 89.411738 13.31746 92.690612 68.58 28.72949 82
17 89.490712 13.923357 92.690612 71.1 29.86955 82
18 91.818143 4.959686 92.690612 78.32 15.956742 82
19 91.882064 4.963242 92.690612 78.92 15.857919 82
20 90.534697 8.090898 92.690612 74.3 26.170785 82
