gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.722438 16.956734 52.24441 -93.380968 28.49489 -15.124546
1 14.202866 19.943017 52.24441 -79.339102 33.423884 -15.124546
2 28.961211 18.815726 56.038893 -54.258201 31.264005 -7.809697
3 32.525707 19.979671 56.241487 -48.012379 33.243177 -7.609673
4 41.292391 15.274187 56.550421 -33.360481 25.312346 -6.945831
5 41.782638 15.332684 59.623393 -32.071785 25.140521 -1.593287
6 41.893708 17.248709 59.623393 -31.996963 28.256572 -1.593287
7 41.51045 18.19298 61.639853 -32.878948 29.725036 2.560199
8 42.863622 18.784179 61.639853 -30.3255 30.968359 2.560199
9 42.004274 19.618376 61.639853 -31.767601 32.141272 2.560199
10 44.084562 18.403087 61.639853 -28.29256 30.247385 2.560199
11 42.871503 22.401275 61.639853 -30.248615 36.741083 2.560199
12 44.709773 20.616243 61.639853 -27.187621 33.668078 2.560199
13 47.523227 19.804391 61.639853 -22.589946 32.607969 2.560199
14 47.74786 19.943161 61.639853 -22.052518 32.705887 2.560199
15 46.236509 23.025164 61.639853 -24.362848 37.855335 2.560199
16 48.150774 19.89785 61.639853 -21.151686 32.621396 2.560199
17 50.187263 19.591968 61.639853 -17.794327 32.217611 2.560199
18 53.65461 14.017358 61.639853 -12.460463 23.245679 2.560199
19 45.973891 22.685908 61.639853 -24.996492 37.424412 2.560199
20 45.555816 22.951587 61.639853 -25.486043 37.715544 2.560199
