gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.773528 8.58833 30.127882 -94.022 10.050508 -60.0
1 1.229581 10.283345 30.527729 -91.692 11.681624 -60.0
2 4.876009 12.85213 30.597323 -87.792 14.403053 -60.0
3 3.505612 13.15057 47.931574 -89.276 14.916589 -40.0
4 8.522348 14.286084 48.033853 -83.792 16.055651 -40.0
5 12.439514 15.237057 48.033853 -79.9 16.999706 -40.0
6 13.683999 14.359796 56.90643 -78.6 16.063624 -30.0
7 15.625314 13.041223 39.247427 -76.4 14.527216 -50.0
8 20.244614 13.870863 48.282972 -70.932 15.107408 -40.0
9 23.9702 13.847447 48.130703 -67.1 15.381482 -40.0
10 25.800994 13.728952 74.183264 -65.1 15.329384 -10.0
11 31.114923 10.011437 48.159358 -59.2 11.196428 -40.0
12 30.058124 13.92886 56.769519 -60.3 15.521276 -30.0
13 34.416643 11.883074 56.769519 -55.4 13.29812 -30.0
14 35.402738 11.867631 56.769519 -54.3 13.285707 -30.0
15 37.73572 8.796134 48.29289 -51.7 9.905049 -40.0
16 40.469908 6.133395 48.29289 -48.6 6.931089 -40.0
17 41.871897 7.970218 48.29289 -47.0 9.0 -40.0
18 45.558529 7.956955 48.29289 -42.8 8.953212 -40.0
19 46.81619 6.281185 48.29289 -41.4 7.073896 -40.0
20 45.31909 8.283401 48.29289 -43.1 9.348262 -40.0
