gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.047043 19.130862 54.349935 -89.421277 32.1613 -14.194466
1 10.924103 19.495791 54.349935 -84.117113 32.313599 -14.194466
2 14.090703 19.534623 54.349935 -78.414992 32.116934 -14.194466
3 17.220883 19.935872 55.464924 -73.017202 32.595323 -10.045976
4 20.736055 20.076362 55.464924 -67.3355 32.770726 -10.045976
5 23.767378 19.331571 55.464924 -62.601494 31.602273 -10.045976
6 29.093474 17.343733 59.680959 -53.876972 28.371965 -1.449372
7 31.878101 16.941945 59.680959 -49.594063 28.251312 -1.449372
8 34.060135 16.088576 59.680959 -45.855002 26.544382 -1.449372
9 35.421356 15.906562 59.680959 -43.669869 26.518452 -1.449372
10 38.209419 13.203175 59.680959 -39.12395 21.797239 -1.449372
11 40.172135 13.210854 59.680959 -35.941116 22.299427 -1.449372
12 42.150519 11.758961 59.680959 -32.515979 19.608491 -1.449372
13 42.978186 12.696295 59.680959 -31.238945 21.283595 -1.449372
14 42.75064 14.057531 59.680959 -31.805935 23.626087 -1.449372
15 44.574642 11.364267 59.680959 -28.64783 18.944494 -1.449372
16 44.2038 13.446885 59.680959 -29.106374 22.353021 -1.449372
17 41.542103 17.461756 59.680959 -33.521287 28.936463 -1.449372
18 44.597191 12.705102 59.680959 -28.425008 20.915773 -1.449372
19 43.210999 16.168819 60.797466 -30.645639 26.729471 0.76153
20 47.547211 9.786998 60.797466 -23.608597 16.52593 0.76153
