gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.747383 10.497314 57.013548 -96.6 11.680753 -30.0
1 1.79598 15.214426 48.234809 -91.6 16.954056 -40.0
2 7.022654 17.170467 48.013548 -85.8 19.140533 -40.0
3 7.64607 16.958354 48.013548 -84.84 18.866224 -40.0
4 15.181352 17.545736 48.013548 -76.7 19.547634 -40.0
5 23.465238 19.285014 94.785064 -66.6 26.046881 100
6 32.035776 14.442989 75.2699 -57.9 16.080734 -10.0
7 35.728942 17.152236 75.2699 -53.8 19.067249 -10.0
8 34.668389 17.816133 75.2699 -55.0 19.824228 -10.0
9 32.860283 20.890056 75.2699 -57.0 23.216374 -10.0
10 29.918887 27.794711 75.2699 -60.3 30.86924 -10.0
11 34.562662 29.461669 75.2699 -55.2 32.725525 -10.0
12 47.528034 27.146975 75.2699 -40.8 30.155596 -10.0
13 58.322057 27.019457 75.2699 -28.8 29.97599 -10.0
14 68.15161 21.179984 75.2699 -17.9 23.507233 -10.0
15 75.2699 0.0 75.2699 -10.0 0.0 -10.0
16 75.2699 0.0 75.2699 -10.0 0.0 -10.0
17 75.2699 0.0 75.2699 -10.0 0.0 -10.0
18 75.2699 0.0 75.2699 -10.0 0.0 -10.0
19 75.2699 0.0 75.2699 -10.0 0.0 -10.0
20 75.2699 0.0 75.2699 -10.0 0.0 -10.0
