gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.528088 17.224724 47.89134 -93.763676 29.122379 -21.946819
1 18.696848 19.649491 59.281861 -71.305233 32.619582 -3.368744
2 29.182204 20.581158 59.281861 -54.289519 34.738534 -3.345608
3 33.919377 18.972752 60.333248 -45.820289 31.303858 -0.773644
4 34.858937 20.612183 60.333248 -44.275739 33.977088 -0.089373
5 37.902744 18.192422 60.333248 -39.153433 30.128231 -0.089373
6 38.270451 20.146779 60.333248 -38.400885 33.685954 -0.089373
7 39.794526 19.973692 60.333248 -36.346912 33.885327 -0.089373
8 39.616884 20.957409 60.333248 -35.99082 34.828633 0.088679
9 43.043899 21.550336 63.616532 -30.411784 36.501595 3.533978
10 47.745435 18.740639 63.616532 -22.525681 31.675119 4.607071
11 49.368369 17.51054 64.609553 -19.478289 29.800081 6.771581
12 51.345261 16.781091 64.609553 -15.979777 28.483534 6.771581
13 51.427986 16.332382 64.609553 -15.959445 27.881984 6.771581
14 54.631625 13.361486 64.609553 -10.615907 23.130277 6.771581
15 54.135877 12.247737 64.609553 -11.380905 21.266917 6.771581
16 53.794458 11.509493 64.609553 -12.236205 20.217718 6.771581
17 51.484821 18.383711 66.087552 -15.625089 31.219567 10.646996
18 56.232958 12.165483 66.087552 -7.822627 21.260526 10.646996
19 57.284142 10.851188 66.511067 -5.743932 18.518999 12.043298
20 59.280609 5.132789 66.511067 -2.576798 9.495296 12.202793
21 59.430154 8.103563 67.086321 -1.968098 13.931637 13.190179
22 60.387027 4.760306 67.086321 -0.493416 8.810769 13.190179
23 58.655728 12.816588 67.086321 -3.375573 22.187189 13.190179
24 61.028354 4.598074 67.086321 0.762298 8.465064 13.190179
25 60.463895 5.124848 67.086321 -0.256015 9.412888 13.190179
26 59.246283 11.640789 67.086321 -2.157072 19.97942 13.190179
27 60.115103 11.875731 67.086321 -0.581077 20.756025 13.190179
28 60.568922 8.872202 67.086321 0.104552 15.822209 13.190179
29 61.684605 8.013531 67.086321 2.238824 13.84882 13.190179
30 60.778332 9.14098 67.086321 0.559991 15.991126 13.190179
