gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.473041 7.847728 34.013548 -97.1 9.828021 -50.0
1 -2.083124 8.728573 34.013548 -95.4 10.901376 -50.0
2 4.942114 13.500472 42.081106 -86.6 16.924538 -40.0
3 7.901872 13.110479 34.013548 -82.9 16.388716 -50.0
4 8.578955 13.578802 34.013548 -82.0 16.970563 -50.0
5 13.797646 15.762046 58.013548 -75.5 19.767397 -20.0
6 20.725527 17.663826 66.013548 -66.8 22.130522 -10.0
7 23.877934 18.957181 66.013548 -62.8 23.752053 -10.0
8 22.960201 19.582574 58.013548 -63.9 24.531408 -20.0
9 23.448936 20.418566 58.013548 -63.3 25.575574 -20.0
10 24.53357 19.354922 66.013548 -61.9 24.23613 -10.0
11 29.799884 13.875118 58.013548 -55.3 17.40431 -20.0
12 30.90566 10.326345 34.013548 -53.9 12.953378 -50.0
13 31.695361 9.139383 42.013548 -52.9 11.427598 -40.0
14 33.53596 6.167164 58.013548 -50.6 7.722694 -20.0
15 33.136395 7.409561 58.013548 -51.1 9.262289 -20.0
16 33.216829 5.929348 42.070411 -51.0 7.416198 -40.0
17 34.407134 6.585461 81.325069 -49.24 10.314184 36
18 33.693548 6.589203 66.013548 -50.4 8.236504 -10.0
19 34.254117 3.289705 66.013548 -49.7 4.112177 -10.0
20 34.573548 3.960606 66.013548 -49.3 4.950758 -10.0
