gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -0.277162 10.306395 39.090612 -74.8 45.346665 82
1 1.888959 10.671777 35.490612 -64.36 47.785671 70
2 9.403628 13.467948 37.250924 -31.84 58.318217 76
3 19.079903 11.394229 37.850924 9.62 46.158592 78
4 21.681402 10.566598 37.894668 19.72 42.913886 78
5 20.732084 11.316824 39.090612 16.04 44.945282 82
6 19.321054 11.766813 37.850924 10.44 47.332509 78
7 20.939033 10.875749 36.589365 17.0 42.545505 72
8 21.925724 8.446153 36.589365 21.48 34.109963 72
9 22.477128 7.592653 36.589365 24.06 29.747544 72
10 22.69113 8.841997 39.602788 24.18 34.811602 82
11 22.811641 8.250694 39.602788 25.24 31.073822 82
12 23.403247 9.404852 39.602788 26.88 35.240114 82
13 27.415968 11.676321 39.602788 39.62 43.215456 82
14 31.831385 8.757072 40.209567 55.58 31.924029 84
15 35.848447 4.814196 40.209567 69.52 15.894955 84
16 36.903801 3.377845 40.209567 73.04 11.104882 84
17 37.777755 2.418525 40.209567 75.82 7.97042 84
18 38.392427 2.463841 40.209567 77.88 8.142825 84
19 39.773035 0.875651 40.209567 82.52 2.974828 84
20 40.186055 0.233942 40.209567 83.92 0.79599 84
