gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.541396 16.440753 51.526978 -93.782978 27.505393 -15.33319
1 11.558436 18.757352 57.366186 -83.134911 30.881785 -5.765636
2 15.516449 19.29571 57.366186 -76.216797 31.44874 -5.765636
3 17.885883 19.444077 57.366186 -72.341333 31.624686 -5.765636
4 23.938228 19.578749 57.366186 -62.550242 32.140808 -5.765636
5 29.151817 17.325322 57.366186 -54.342356 28.800679 -5.765636
6 35.764886 14.30969 59.371939 -43.434127 24.149039 -1.934674
7 40.096043 13.312427 59.371939 -36.056041 22.617687 -1.934674
8 43.340398 11.779653 59.371939 -30.433792 20.143282 -1.934674
9 44.521915 10.768188 59.371939 -28.114888 17.980819 -1.934674
10 45.924352 10.885598 59.371939 -25.719209 18.356827 -1.934674
11 45.019992 13.299943 59.371939 -27.328482 22.644292 -1.934674
12 45.857857 12.671392 59.371939 -25.794989 21.231069 -1.934674
13 46.627133 11.575851 59.371939 -24.537493 19.383298 -1.934674
14 49.402225 5.873494 60.195577 -20.059968 10.250839 0.076806
15 48.372368 11.558058 61.514077 -21.581456 19.241944 2.470653
16 48.954617 11.090114 61.514077 -20.465244 18.377013 2.470653
17 51.331169 8.871595 61.514077 -16.521591 15.022875 2.470653
18 51.977119 9.165258 61.514077 -15.361888 15.513515 2.470653
19 54.121641 6.10113 61.514077 -11.671341 10.621631 2.470653
20 53.104986 12.635061 61.514077 -13.213404 21.177294 2.470653
