gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.833417 20.032917 54.625581 -89.751065 33.670363 -11.638999
1 16.468379 21.910717 54.625581 -75.035932 36.568349 -11.638999
2 23.848269 23.490425 56.516838 -62.947688 39.019964 -6.696995
3 34.090433 19.48853 57.062722 -46.376721 32.56979 -6.696995
4 35.2991 18.563895 58.251027 -43.455197 30.44769 -4.909347
5 37.406379 19.284596 58.251027 -40.250663 32.138667 -4.909347
6 37.117483 19.976036 58.251027 -40.861448 33.77927 -4.909347
7 43.717927 16.172601 59.943201 -29.184864 27.266871 -0.28046
8 42.53463 18.573464 61.701422 -31.362954 31.355737 1.670406
9 46.68209 14.390541 61.701422 -24.527239 24.132623 1.670406
10 48.285567 12.995105 61.701422 -21.702353 21.916333 1.670406
11 47.463198 18.156821 61.701422 -22.770585 30.511382 1.670406
12 49.087375 16.980812 61.701422 -19.983166 29.016344 1.670406
13 54.02121 9.825326 61.701422 -11.275753 16.608602 1.670406
14 50.323721 16.950583 61.701422 -17.532331 28.61386 1.670406
15 55.441577 10.551706 61.701422 -8.771497 18.020502 1.670406
16 54.525061 9.645556 61.701422 -10.326235 16.731413 1.670406
17 57.196687 4.626287 62.727248 -5.861687 8.568077 4.244716
18 56.059121 10.674508 62.727248 -7.665318 18.436482 4.244716
19 56.535313 9.764347 62.727248 -6.688879 16.482967 4.244716
20 56.449487 10.245021 62.727248 -6.898991 17.215272 4.244716
21 57.407537 8.689683 62.727248 -5.363145 14.983886 4.244716
22 58.382617 4.798087 62.727248 -3.754632 8.510319 4.244716
23 58.25963 5.68865 62.727248 -4.039241 10.350687 4.244716
24 58.981521 3.754296 62.727248 -2.817452 6.976213 4.244716
25 59.26251 4.502629 62.727248 -2.242324 7.970281 4.244716
26 59.776874 2.821751 62.727248 -1.359089 5.276743 4.244716
27 59.525071 4.191549 62.727248 -1.958303 7.840746 4.244716
28 60.160149 3.034394 66.643852 -0.6464 5.460846 11.766494
29 57.109583 13.159742 66.643852 -5.961944 22.614927 11.766494
30 57.608809 12.499305 66.643852 -4.976406 21.057088 11.766494
